ENGLISH	QUENYA
Concerning all that are servants under a yoke: Let them count their lords worthy of every honor, to stop anyone from speaking mockery about God's name and the teaching.	Pa illi i nar móli nu yanta: Á notir herultar valde ilya laitiéno, pustien aiquen quetiello yaiwe pa Eruo esse ar i peantie.
Now my soul is troubled, and what am I to say? Father, save me from this hour! But for this reason I have come to this hour.	Sí feanya tarastaina ná, ar mana quetuvan? Atar, áni rehta et lúme sinallo! Mal casta sinan utúlien lúme sinanna.
I thank God, I speak in tongues more numerous than all among you speak !	Hantan Erun, quetin lambessen rimbe lá illi mici elde quetir!
Therefore you as well be ready, for the Son of Man will come in an hour when you do not think so.	Etta yando elde na manwe, an i Atanyondo tuluva mi lúme yasse ualde sana sie.
Indeed the secret of reverence is great: He was revealed in the flesh, pronounced righteous in the spirit, showed himself to angels, was preached in the nations, believed in the world, received up in glory.	É i fóle ainocimiéva ná hoa: Anes apantaina i hrávesse, quétina faila i fairesse, tannexe valalin, náne nyardaina i nóressen, sávina i mardesse, cámina ama alcaresse.
While Paul was waiting for them in Athens, his spirit was being disturned by seeing how the city was full of idols.	Lan Paulo hópane tun mi Aşen, fairerya náne tarastaina ceniénen manen i osto náne quanta cordonion.
And he said to them: “My soul is heavy until death with grief. Remain here and keep yourselves awake!”	Ar quentes téna: “Feanya ná lunga tenna qualme nyérenen. Á lemya sisse ar hepa inde coive!”
And all that dwelt in Lydda and Sharon saw him, and they turned to the Lord.	Ar illi i marner mi Lirda ar Hyaron cenner se, ar querneltexer i Herunna.
For the body indeed is not one part, but numerous ones.	An i hroa é ua er ranta, mal rimbe.
The sick man answered him: “Lord, I do not have a man to put me in the pool when the water is disturbed, and when I am coming, another goes down before me.”	I hlaiwa nér hanquente senna: “Heru, uan same nér panien ni i ailinde íre i nén tarastaina ná, ar íre inye túla, exe lelya undu nó ni.”
Then Mary took a pound of fragrant oil – genuine, most precious nard – and anointed Jesus’ feet and dried his feet with her hair. The scent of the fragrant oil filled the house.	Tá María nampe lungwe níşima millova – anwa, ammirwa alanarda – ar líve Yésuo talu ar parahtane talyat findileryanen. I ne i níşima millo quante i coa.
When the brothers perceived that, they brought him to Caesarea and sent him away to Tarsus.	Íre i hánor túner ta, talleltes undu Césareanna ar mentaner se oa ana Tarsus.
Thus your faith could be established, not on men's wisdom, but on God's power.	Sie ence savieldan náve tulcana, lá to atanion sailie, mal to Eruo túre.
I will give you the keys of the kingdom of heaven, and everything that you will bind on earth will be bound in heaven, and everything that you loose on earth will be loosened in heaven!”	Antauvan lyen menelo araniéno latili, ar ilqua ya nutuvalde cemende nauva nútina menelde, ar ilqua ya lehtal cemende nauva lehtaina menelde!”
As a gift, by his grace, they are made just by the ransom in Jesus Christ,	Ve anna, lisseryanen, nalte cárine faile i nanwerenen Yésus Hristosse,
But everyone in his own time: Christ the first fruit, thereafter that are Christ at his coming,	Mal ilquen véra lúryasse: Hristo i minya yáve, epeta i nar Hristova tulesseryasse,
I say to you: If he does not rise and give to him since he is his friend, indeed he will rise and give to him because of his persistence .	Quetin lenna: Qui uas orta ar anta sen pan náse meldorya, é ortuvas ar antuva sen vorongandeleryanen.
For the sum of the whole Law is one saying: “Love your neighbor as yourself.”	An i quanda Şanyeo nonwe ná er quetiesse: “Mela armarolya ve imle.”
And another angel, who had an incense vessel of gold, came and stood beside the altar, and a great measure of incense was given to him, to make a blend with the prayers of all the holy ones, on the altar of gold before the throne.	Ar hyana vala, ye sáme nisquema maltava, túle ar tarne ara i yangwa, ar náne sen antana hoa lesta nisqueo, carien ostime as i hyamier ilye i airion, i yangwasse maltava epe i mahalma.
Furthermore, if anyone runs in a race, he does not receive a crown if he does not run according to the rules.	Ente, qui aiquen nore noriesse, uas came ríe qui uas nore ve i şanyer.
And since he has had sufferings when he was tested, he can help that are tested.	An pan sé asámie perperiéli íre anes tyastaina, polis manya i nar tyastaine.
Peter began to say to him: “Behold, we have abandoned everything and have followed you.”	Péter yestane quete senna: “Yé, elme ehehtier ilqua ar ihílier lyé.”
But you, child, shall be called prophet of the Most High, for you will go before the Lord to prepare his ways,	Mal tyé, hína, nauva estaina Erutercáno i Antaro, an menuvatye epe i Heru manwien malleryar,
and you do not understand that it is beneficial for you that a single man is to die on behalf of the people, that the whole nation will not be undone.”	ar ualde hanya i ná len aşea i erya atan qualuva rá i lien, i lá nauva i quanda nóre nancarna.”
After looking up towards heaven Jesus sighed and said to him: “Ephphatha!” – that is: “Be opened!”	Apa yétie ama menelenna Yésus síque ar quente senna: “Effata!” – ta ná: “Na latyaina!”
And the sound of harpers and singers and flutists and trumpeters will by no means be heard in you more, and craftsmen of all crafts will by no means be found in you more, and the sound from a mill-stone will by no means heard in you more,	Ar i lamma ñandaroron ar nyelloron ar simpetarion ar hyólamoron laume nauva hlárina lyesse ambe, ar tanor ilye curwion laume nauvar hírine lyesse ambe, ar i lamma mulondollo laume nauva hlárina lyesse ambe,
and forgive us our sins, for also we forgive everyone who has a debt to us; and do not lead us into temptation.”	ar ámen apsene úcarelmar, an yando elme apsenir ilquenen ye same rohta men; ar ávame tulya úşahtienna.”
And I saw an angel come down out of heaven having the key to the abyss and a huge chain in his hand.	Ar cennen vala túla undu et menello arwa i latilo i undumeo ar hoa naxa máryasse.
In the same moment she fell down before Peter's feet and expired. Whent he young men came inside, they found her dead, and they carried her outside and gave her a grave beside her husband.	Mí imya lú lantanes undu epe Pétero talu ar effirne. Íre i nesse neri túler minna, hirneltes qualina, ar colleltes ettenna ar antane sen sapsa ara verurya.
But from now the Son of Man shall sit beside God's right hand of power.”	Mal ho sí i Atanyondo haruva ara Eruo forma túreva.”
They spoke about this among themselves, saying: “We did not bring breads!”	Carampelte pa si mici inte, quétala: “Ualve talle massar!”
And he asked them: “But who do you say that I am?” Peter answered him: “You are the Christ!”	Ar maquentes téna: “Mal man elde quetir i nanye?” Péter hanquente senna: “Elye ná i Hristo!”
And they brought the donkey and its colt, and they put on them their cloaks, and he sat upon them.	Ar tulunette i pellope ar rocollerya, ar panyanette tusse collattar, ar hamnes tusse.
Herod sought him, and when he did not find him, he commanded that one was to lead the soldiers away for punishment. And he went down from Judea to Caesarea and remained there.	Herol se-cestane, ar íre uas hirne se, cannes i mo tulyumne i ohtari oa paimen. Ar lendes undu Yúreallo Césareanna ar lemne tasse.
He said to them : “Behold, when you go into the city, a man who is carrying an earthen vessel will meet you . Follow him into the house into which he shall go.	Quentes túna: “Yé, íre tuliste mir i osto, nér ye cóla cemina vene veluva let. Áse hilya mir i coa mir ya menuvas.
Furthermore, he spoke this comparison: “No one cuts a cloth-piece from a new cloak and sews it in an old cloak, but if one indeed does so, then the new cloth-piece tears away; furthermore, the cloth-piece from the new cloak is not similar to the old.	Ente, quentes téna sestie: “Úquen cire lanneranta ho vinya colla ar neme sa yára collasse, mal qui mo é care sie, tá i vinya lanneranta narca oa; ente, i lanneranta ho i vinya colla ua vávea i yáran.
He made us sufficient servants of a new covenant, not of a written law, but of the spririt; for the written law kills, but the spirit gives life.	Sé carne me fárie núror vinya véreo, lá técina şanyeo, mal i faireo; an i técina şanye nahta, mal i faire anta coivie.
For everyone will be made salty with salt.	An ilquen nauva carna singwa singenen.
and who see me sees also who sent me.	ar ye cene ní cene yando ye ni-mentane.
in nothing terrified by that stand against you. That is to them a sign of undoing, but to you, of salvation. Also this sign comes from God.	muntasse ruhtaine lo i tarir lenna. Ta ná tien tanwa nancariéno, mal len, rehtiéno. Yando tanwa sina tule Erullo.
For he taught his disciples and told them: “The Son of Man will be given into the hands of men, and they will kill him, but though he shall be slain, he shall rise after three days.”	An peantanes hildoryain ar nyarne tien: “I Atanyondo nauva antaina mannar atanion, ar nahtuvaltes, mal ómu nauvas nanca, ortuvas apa auri nelde.”
And with many other words he witnessed for them and urged them, saying: “Be saved from this perverse generation!”	Ar rimbe hyane quettalínen vettanes tien ar hortane te, quétala: “Á na rehtane quarca nónare sinallo!”
For if we were out of our mind, that was for God; if we had health of mind, that is for you.	An qui anelme ettesse sámalmo, ta náne Erun; qui sámelme mále sámo, ta ná elden.
Deep grief seized the king, and yet he did not want to reject that the maiden asked, since he gave his oaths before the people at the table.	Tumna nyére nampe i aran, ananta uas merne váquete ya i vende canne, pan antanes vandaryar epe i queni ara i sarno.
When he saw Peter and John going towards the temple, he asked from them gifts of mercy.	Íre cennes Péter ar Yoháno lelyea i cordanna, arcanes tullo annar oraviéva.
They said: “The High King's!” Then he said to them: “Therefore pay the High King's things to the High King, but God's things to God!”	Quentelte: “I Ingarano!” Tá quentes téna: “Etta á paitya i Ingarano nati i Ingaranen, mal Eruo nati Erun!”
and they sold their goods and the fields that they possessed and distributed the money to all, by anyone's need.	ar vancelte armaltar ar i restar yar haryanelte ar etsanter i telpe illin, aiqueno maurenen.
